25;138;63;;;3,16227766;8,538149682;3,794733192
25;138;63;;;;;
25;138;63;;;;;
25;138;63;;;;;
25;138;63;;;;;
25;138;63;;;;;
25;138;63;;;;;
25;138;63;;;;;
25;138;63;;;;;
35;165;75;;;;;
